149,Rudolph Blankenburg School,6,66,s,s,s,s,58,88%,s,s,s,s,s,s,s,s,
149,Rudolph Blankenburg School,7,61,s,s,s,s,59,97%,s,s,s,s,s,s,s,s,
149,Rudolph Blankenburg School,8,52,s,s,s,s,51,98%,s,s,s,s,s,s,s,s,
149,Rudolph Blankenburg School,ALL GRADES,505,s,s,s,s,472,93%,s,s,21,4%,s,s,s,s,
158,Middle Years Alternative School,5,38,s,s,s,s,31,82%,s,s,s,s,s,s,s,s,
158,Middle Years Alternative School,6,63,s,s,s,s,48,76%,s,s,s,s,s,s,s,s,
158,Middle Years Alternative School,7,69,s,s,s,s,56,81%,s,s,s,s,s,s,s,s,
158,Middle Years Alternative School,8,69,s,s,s,s,62,90%,s,s,s,s,s,s,s,s,
158,Middle Years Alternative School,ALL GRADES,239,s,s,25,10%,197,82%,s,s,s,s,s,s,s,s,
200,South Philadelphia High School,9,194,s,s,24,12%,116,60%,23,12%,s,s,s,s,26,13%,
200,South Philadelphia High School,10,182,s,s,29,16%,105,58%,25,14%,s,s,s,s,21,12%,
200,South Philadelphia High School,11,184,s,s,28,15%,114,62%,29,16%,s,s,s,s,s,s,
200,South Philadelphia High School,12,150,s,s,41,27%,81,54%,s,s,s,s,s,s,s,s,
200,South Philadelphia High School,ALL GRADES,710,s,s,122,17%,416,59%,93,13%,s,s,s,s,66,9%,
201,Benjamin Franklin High School,9,220,s,s,s,s,187,85%,s,s,s,s,s,s,s,s,
201,Benjamin Franklin High School,10,158,s,s,s,s,136,86%,s,s,s,s,s,s,s,s,
201,Benjamin Franklin High School,11,115,s,s,s,s,95,83%,s,s,s,s,s,s,s,s,
201,Benjamin Franklin High School,12,150,s,s,s,s,123,82%,s,s,s,s,s,s,s,s,
201,Benjamin Franklin High School,ALL GRADES,643,s,s,32,5%,541,84%,49,8%,s,s,s,s,s,s,
202,High School for Creative and Performing Arts School,9,202,s,s,s,s,95,47%,23,11%,34,17%,s,s,39,19%,
202,High School for Creative and Performing Arts School,10,166,s,s,s,s,113,68%,s,s,s,s,s,s,25,15%,
202,High School for Creative and Performing Arts School,11,168,s,s,s,s,85,51%,s,s,s,s,s,s,49,29%,
202,High School for Creative and Performing Arts School,12,175,s,s,s,s,93,53%,20,11%,s,s,s,s,52,30%,
202,High School for Creative and Performing Arts School,ALL GRADES,711,s,s,31,4%,386,54%,78,11%,51,7%,s,s,165,23%,
214,Julia R. Masterman School,5,165,s,s,43,26%,27,16%,s,s,27,16%,s,s,65,39%,
214,Julia R. Masterman School,6,197,s,s,52,26%,29,15%,s,s,31,16%,s,s,75,38%,
214,Julia R. Masterman School,7,196,s,s,40,20%,42,21%,s,s,s,s,s,s,84,43%,
214,Julia R. Masterman School,8,195,s,s,55,28%,49,25%,s,s,s,s,s,s,69,35%,
214,Julia R. Masterman School,9,112,s,s,43,38%,s,s,s,s,s,s,s,s,41,37%,
214,Julia R. Masterman School,10,110,s,s,39,35%,s,s,s,s,s,s,s,s,43,39%,
214,Julia R. Masterman School,11,108,s,s,31,29%,s,s,s,s,s,s,s,s,50,46%,
214,Julia R. Masterman School,12,106,s,s,29,27%,21,20%,s,s,s,s,s,s,46,43%,
214,Julia R. Masterman School,ALL GRADES,1189,s,s,332,28%,215,18%,57,5%,111,9%,s,s,473,40%,
216,Furness High School,9,196,s,s,76,39%,53,27%,36,18%,s,s,s,s,23,12%,
216,Furness High School,10,171,s,s,62,36%,42,25%,39,23%,s,s,s,s,24,14%,
216,Furness High School,11,170,s,s,100,59%,29,17%,27,16%,s,s,s,s,s,s,
216,Furness High School,12,134,s,s,74,55%,29,22%,20,15%,s,s,s,s,s,s,
216,Furness High School,ALL GRADES,671,s,s,312,46%,153,23%,122,18%,s,s,s,s,71,11%,
219,D. Newlin Fell School,0,44,s,s,s,s,s,s,s,s,s,s,s,s,s,s,
219,D. Newlin Fell School,1,53,s,s,s,s,s,s,s,s,s,s,s,s,s,s,
219,D. Newlin Fell School,2,64,s,s,24,38%,s,s,s,s,s,s,s,s,s,s,
219,D. Newlin Fell School,3,79,s,s,35,44%,s,s,s,s,s,s,s,s,s,s,
219,D. Newlin Fell School,4,62,s,s,28,45%,s,s,s,s,s,s,s,s,s,s,
219,D. Newlin Fell School,5,66,s,s,29,44%,s,s,s,s,s,s,s,s,s,s,
219,D. Newlin Fell School,6,69,s,s,28,41%,s,s,s,s,s,s,s,s,s,s,
219,D. Newlin Fell School,7,55,s,s,20,36%,s,s,s,s,s,s,s,s,s,s,
219,D. Newlin Fell School,8,67,s,s,28,42%,s,s,s,s,s,s,s,s,s,s,
219,D. Newlin Fell School,ALL GRADES,559,s,s,224,40%,72,13%,96,17%,39,7%,s,s,127,23%,
221,Bache-Martin School,0,61,s,s,s,s,26,43%,s,s,s,s,s,s,s,s,
221,Bache-Martin School,1,50,s,s,s,s,29,58%,s,s,s,s,s,s,s,s,
221,Bache-Martin School,2,69,s,s,s,s,37,54%,s,s,s,s,s,s,s,s,
221,Bache-Martin School,3,64,s,s,s,s,41,64%,s,s,s,s,s,s,s,s,
221,Bache-Martin School,4,32,s,s,s,s,20,63%,s,s,s,s,s,s,s,s,
221,Bache-Martin School,5,47,s,s,s,s,36,77%,s,s,s,s,s,s,s,s,
221,Bache-Martin School,6,44,s,s,s,s,30,68%,s,s,s,s,s,s,s,s,
221,Bache-Martin School,7,38,s,s,s,s,30,79%,s,s,s,s,s,s,s,s,
221,Bache-Martin School,8,43,s,s,s,s,30,70%,s,s,s,s,s,s,s,s,
221,Bache-Martin School,ALL GRADES,448,s,s,s,s,279,62%,40,9%,61,14%,s,s,60,13%,
224,F. Amedee Bregy School,0,39,s,s,s,s,s,s,s,s,s,s,s,s,s,s,
224,F. Amedee Bregy School,1,43,s,s,s,s,25,58%,s,s,s,s,s,s,s,s,
224,F. Amedee Bregy School,2,63,s,s,s,s,33,52%,s,s,s,s,s,s,s,s,
224,F. Amedee Bregy School,3,54,s,s,s,s,30,56%,s,s,s,s,s,s,s,s,
224,F. Amedee Bregy School,4,48,s,s,s,s,33,69%,s,s,s,s,s,s,s,s,
224,F. Amedee Bregy School,5,61,s,s,s,s,40,66%,s,s,s,s,s,s,s,s,
224,F. Amedee Bregy School,6,39,s,s,s,s,26,67%,s,s,s,s,s,s,s,s,
224,F. Amedee Bregy School,7,43,s,s,s,s,27,63%,s,s,s,s,s,s,s,s,
224,F. Amedee Bregy School,8,52,s,s,s,s,34,65%,s,s,s,s,s,s,s,s,
224,F. Amedee Bregy School,ALL GRADES,442,s,s,s,s,266,60%,20,5%,75,17%,s,s,60,14%,
226,George W. Childs School,0,67,s,s,s,s,32,48%,s,s,s,s,s,s,s,s,
226,George W. Childs School,1,73,s,s,s,s,40,55%,s,s,s,s,s,s,s,s,
