ulcs,name,id,floor,type,draw,round,lead,nd,valid
2780,Administration Building,2780-022,01,CF,F,01,6.8,false,true
2780,Administration Building,2780-022,01,CF,P,02,4.2,false,true
2780,Administration Building,2780-022,01,CF,P,03,4,false,true
2780,Administration Building,2780-023,01,CF,P,01,26.2,false,true
2780,Administration Building,2780-023,01,CF,F,01,3,true,true
2780,Administration Building,2780-023,01,CF,P,02,23.1,false,true
2780,Administration Building,2780-023,01,CF,P,01R,5.9,false,true
2780,Administration Building,2780-024,01,CF,P,01,5,true,true
2780,Administration Building,2780-025,01,CF,P,01,10.1,false,true
2780,Administration Building,2780-026,01,CF,P,01,347,false,true
2780,Administration Building,2780-026,01,CF,F,01,10.1,false,true
2780,Administration Building,2780-026,01,CF,P,02,734,false,true
2780,Administration Building,2780-027,02,CF,P,01,8.15,false,true
2780,Administration Building,2780-028,02,DW,P,01,8,false,true
2780,Administration Building,2780-029,02,HF,P,01,-1,false,false
2780,Administration Building,2780-030,02,BF,P,01,8.47,false,true
2780,Administration Building,2780-031,02,BF,P,01,5,true,true
2780,Administration Building,2780-032,02,BF,P,01,5,true,true
2780,Administration Building,2780-033,02,CF,P,01,5.04,false,true
2780,Administration Building,2780-034,02,BF,P,01,-1,false,false
2780,Administration Building,2780-035,02,DW,P,01,9,false,true
2780,Administration Building,2780-036,02,HF,P,01,-1,false,false
2780,Administration Building,2780-036,02,HF,P,01R,38.5,false,true
2780,Administration Building,2780-036,02,HF,F,01R,5,true,true
2780,Administration Building,2780-036,02,HF,P,02R,13,false,true
2780,Administration Building,2780-037,02,BF,P,01,5,true,true
2780,Administration Building,2780-038,02,BF,P,01,8.05,false,true
2780,Administration Building,2780-039,02,CF,P,01,-1,false,false
2780,Administration Building,2780-040,02,CF,P,01,20.1,false,true
2780,Administration Building,2780-040,02,CF,F,01,4.6,false,true
2780,Administration Building,2780-040,02,CF,P,02,7.6,false,true
2780,Administration Building,2780-040,02,CF,P,03,7,false,true
2780,Administration Building,2780-041,02,CF,P,01,15,false,true
2780,Administration Building,2780-042,02,CF,P,01,13.6,false,true
2780,Administration Building,2780-043,02,CF,P,01,26.3,false,true
2780,Administration Building,2780-043,02,CF,F,01,3,true,true
2780,Administration Building,2780-043,02,CF,P,02,30.8,false,true
2780,Administration Building,2780-043,02,CF,P,01R,12.9,false,true
2780,Administration Building,2780-044,02,CF,P,01,300,false,true
2780,Administration Building,2780-044,02,CF,F,01,11.7,false,true
2780,Administration Building,2780-044,02,CF,P,02,33.6,false,true
2780,Administration Building,2780-044,02,CF,P,01R,9.63,false,true
2780,Administration Building,2780-045,02,DW,P,01,811,false,true
2780,Administration Building,2780-045,02,DW,P,01R,26.5,false,true
2780,Administration Building,2780-045,02,DW,F,01R,8.86,false,true
2780,Administration Building,2780-045,02,DW,P,02R,13.2,false,true
2780,Administration Building,2780-045,02,DW,,,-1,false,false
2780,Administration Building,2780-046,02,HF,P,01,-1,false,false
2780,Administration Building,2780-046,02,HF,,,-1,false,false
2780,Administration Building,2780-047,02,CF,P,01,12,false,true
2780,Administration Building,2780-048,02,CF,P,01,23.4,false,true
2780,Administration Building,2780-048,02,CF,F,01,21.5,false,true
2780,Administration Building,2780-048,02,CF,P,02,18.4,false,true
2780,Administration Building,2780-048,02,CF,P,01R,11.5,false,true
2780,Administration Building,2780-048,02,CF,F,01R,5,true,true
2780,Administration Building,2780-048,02,CF,F,02R,-1,false,false
2780,Administration Building,2780-049,03,CF,P,01,6.22,false,true
2780,Administration Building,2780-050,03,CF,P,01,530,false,true
2780,Administration Building,2780-050,03,CF,F,01,20.1,false,true
2780,Administration Building,2780-050,03,CF,P,02,251,false,true
2780,Administration Building,2780-050,03,CF,P,01R,8.69,false,true
2780,Administration Building,2780-050,03,CF,F,01R,5,true,true
2780,Administration Building,2780-050,03,CF,F,02R,-1,false,false
2780,Administration Building,2780-051,03,DW,P,01,81,false,true
2780,Administration Building,2780-051,03,DW,P,01R,27.6,false,true
2780,Administration Building,2780-051,03,DW,F,01R,5,true,true
2780,Administration Building,2780-051,03,DW,P,02R,8.49,false,true
2780,Administration Building,2780-051,03,DW,,,-1,false,false
2780,Administration Building,2780-052,03,HF,P,01,-1,false,false
2780,Administration Building,2780-052,03,HF,,,-1,false,false
2780,Administration Building,2780-053,03,CF,P,01,5.27,false,true
2780,Administration Building,2780-054,03,DW,P,01,32,false,true
2780,Administration Building,2780-054,03,DW,P,01R,31.8,false,true
2780,Administration Building,2780-054,03,DW,F,01R,5,true,true
2780,Administration Building,2780-054,03,DW,P,02R,20.9,false,true
2780,Administration Building,2780-054,03,DW,,,-1,false,false
2780,Administration Building,2780-055,03,HF,P,01,-1,false,false
2780,Administration Building,2780-055,03,HF,,,-1,false,false
2780,Administration Building,2780-056,03,BF,P,01,-1,false,false
2780,Administration Building,2780-057,03,BF,P,01,6.55,false,true
2780,Administration Building,2780-058,03,CF,P,01,6.05,false,true
2780,Administration Building,2780-059,03,CF,P,01,23.7,false,true
2780,Administration Building,2780-059,03,CF,F,01,6.3,false,true
2780,Administration Building,2780-059,03,CF,P,02,15.7,false,true
2780,Administration Building,2780-059,03,CF,P,03,22,false,true
2780,Administration Building,2780-059,03,CF,P,01R,22,false,true
2780,Administration Building,2780-059,03,CF,P,02R,-1,false,false
2780,Administration Building,2780-060,03,CF,P,01,9.05,false,true
2780,Administration Building,2780-061,03,DW,P,01,46,false,true
2780,Administration Building,2780-061,03,DW,P,01R,42.8,false,true
2780,Administration Building,2780-061,03,DW,F,01R,7.18,false,true
2780,Administration Building,2780-061,03,DW,P,02R,5.54,false,true
2780,Administration Building,2780-061,03,DW,,,-1,false,false
2780,Administration Building,2780-062,03,HF,P,01,-1,false,false
2780,Administration Building,2780-062,03,HF,,,-1,false,false
2780,Administration Building,2780-063,03,BF,P,01,5,true,true
2780,Administration Building,2780-064,03,BF,P,01,5,true,true
2780,Administration Building,2780-065,03,CF,P,01,13.6,false,true
2780,Administration Building,2780-066,03,CF,P,01,13.2,false,true
2780,Administration Building,2780-067,03,CF,P,01,28.9,false,true
2780,Administration Building,2780-067,03,CF,F,01,24.6,false,true
2780,Administration Building,2780-067,03,CF,P,02,19.5,false,true
2780,Administration Building,2780-067,03,CF,P,01R,5.81,false,true
2780,Administration Building,2780-067,03,CF,F,01R,5,true,true
2780,Administration Building,2780-067,03,CF,F,02R,-1,false,false
2780,Administration Building,2780-068,03,DW,P,01,-1,false,false
2780,Administration Building,2780-068,03,DW,P,01R,42.4,false,true
2780,Administration Building,2780-068,03,DW,F,01R,10.4,false,true
2780,Administration Building,2780-068,03,DW,P,02R,19.2,false,true
2780,Administration Building,2780-068,03,DW,P,03R,12,false,true
2780,Administration Building,2780-069,03,HF,P,01,-1,false,false
2780,Administration Building,2780-070,03,CF,P,01,117,false,true
2780,Administration Building,2780-070,03,CF,F,01,45.3,false,true
2780,Administration Building,2780-070,03,CF,P,02,14.5,false,true
2780,Administration Building,2780-070,03,CF,P,01R,14.3,false,true
2780,Administration Building,2780-070,03,CF,F,01R,24.2,false,true
2780,Administration Building,2780-070,03,CF,P,02R,25.4,false,true
2780,Administration Building,2780-070,03,CF,F,02R,38.2,false,true
2780,Administration Building,2780-070,03,CF,,,-1,false,false
2780,Administration Building,2780-071,03,CF,P,01,1090,false,true
2780,Administration Building,2780-071,03,CF,F,01,193,false,true
2780,Administration Building,2780-071,03,CF,P,02,29.7,false,true
2780,Administration Building,2780-071,03,CF,P,01R,549,false,true
2780,Administration Building,2780-071,03,CF,F,01R,37.5,false,true
2780,Administration Building,2780-071,03,CF,P,02R,92,false,true
2780,Administration Building,2780-071,03,CF,F,02R,32.7,false,true
2780,Administration Building,2780-071,03,CF,,,-1,false,false
2780,Administration Building,2780-072,03,CF,P,01,12.4,false,true
2780,Administration Building,2780-073,03,CF,P,01,6.89,false,true
2780,Administration Building,2780-074,03,CF,P,01,50.9,false,true
2780,Administration Building,2780-074,03,CF,F,01,3,true,true
2780,Administration Building,2780-074,03,CF,P,02,65.4,false,true
2780,Administration Building,2780-074,03,CF,P,01R,43.8,false,true
2780,Administration Building,2780-074,03,CF,P,02R,-1,false,false
2780,Administration Building,2780-075,03,CF,P,01,44.6,false,true
2780,Administration Building,2780-075,03,CF,F,01,3,true,true
2780,Administration Building,2780-075,03,CF,P,02,23.4,false,true
2780,Administration Building,2780-075,03,CF,P,01R,9.22,false,true
2780,Administration Building,2780-076,04,CF,P,01,5,true,true
2780,Administration Building,2780-077,04,DW,P,01,379,false,true
2780,Administration Building,2780-077,04,DW,P,01R,28.9,false,true
2780,Administration Building,2780-077,04,DW,F,01R,8.14,false,true
2780,Administration Building,2780-077,04,DW,P,02R,5,true,true
2780,Administration Building,2780-077,04,DW,P,03R,6.82,false,true
2780,Administration Building,2780-078,04,HF,P,01,-1,false,false
2780,Administration Building,2780-078,04,HF,P,01R,5,true,true
2780,Administration Building,2780-079,04,BF,P,01,5,true,true
2780,Administration Building,2780-080,04,BF,P,01,5,true,true
2780,Administration Building,2780-081,04,CF,P,01,28.8,false,true
2780,Administration Building,2780-081,04,CF,F,01,3,true,true
2780,Administration Building,2780-081,04,CF,P,02,81.4,false,true
2780,Administration Building,2780-081,04,CF,P,01R,16,false,true
2780,Administration Building,2780-082,04,BF,P,01,296,false,true
2780,Administration Building,2780-082,04,BF,F,01,3,true,true
2780,Administration Building,2780-082,04,BF,P,02,168,false,true
2780,Administration Building,2780-083,04,DW,P,01,644,false,true
2780,Administration Building,2780-083,04,DW,P,01R,45.4,false,true
2780,Administration Building,2780-083,04,DW,F,01R,12.1,false,true
2780,Administration Building,2780-083,04,DW,P,02R,14.6,false,true
2780,Administration Building,2780-083,04,DW,,,-1,false,false
2780,Administration Building,2780-084,04,HF,P,01,-1,false,false
2780,Administration Building,2780-084,04,HF,,,-1,false,false
2780,Administration Building,2780-085,04,CF,P,01,5,true,true
2780,Administration Building,2780-086,05,CF,P,01,5,true,true
2780,Administration Building,2780-087,05,CF,P,01,36.4,false,true
2780,Administration Building,2780-087,05,CF,F,01,11.4,false,true
2780,Administration Building,2780-087,05,CF,P,02,124,false,true
2780,Administration Building,2780-087,05,CF,P,01R,14.7,false,true
2780,Administration Building,2780-088,05,CF,P,01,7.78,false,true
2780,Administration Building,2780-089,05,CF,P,01,5,true,true
2780,Administration Building,2780-090,05,CF,P,01,45.7,false,true
2780,Administration Building,2780-090,05,CF,F,01,3,true,true
2780,Administration Building,2780-090,05,CF,P,02,6.3,false,true
2780,Administration Building,2780-090,05,CF,P,03,74,false,true
2780,Administration Building,2780-090,05,CF,P,01R,5.41,false,true
2780,Administration Building,2780-091,05,DW,P,01,159,false,true
2780,Administration Building,2780-091,05,DW,P,01R,120,false,true
2780,Administration Building,2780-091,05,DW,F,01R,28.5,false,true
2780,Administration Building,2780-091,05,DW,P,02R,18.7,false,true
2780,Administration Building,2780-091,05,DW,F,02R,5,true,true
2780,Administration Building,2780-092,05,HF,P,01,-1,false,false
2780,Administration Building,2780-092,05,HF,,,-1,false,false
2780,Administration Building,2780-093,05,BF,P,01,5,true,true
2780,Administration Building,2780-094,05,BF,P,01,59.5,false,true
2780,Administration Building,2780-094,05,BF,F,01,3,true,true
2780,Administration Building,2780-094,05,BF,P,02,51.7,false,true
2780,Administration Building,2780-095,05,CF,P,01,5,true,true
2780,Administration Building,2780-096,05,DW,P,01,27,false,true
2780,Administration Building,2780-096,05,DW,P,01R,24.2,false,true
2780,Administration Building,2780-096,05,DW,F,01R,6.8,false,true
2780,Administration Building,2780-096,05,DW,P,02R,25.9,false,true
2780,Administration Building,2780-096,05,DW,P,03R,14.4,false,true
2780,Administration Building,2780-096,05,DW,P,04R,11,false,true
2780,Administration Building,2780-097,05,HF,P,01,-1,false,false
2780,Administration Building,2780-097,05,HF,,,-1,false,false
2780,Administration Building,2780-098,05,CF,P,01,6.72,false,true
2780,Administration Building,2780-099,05,CF,P,01,41.9,false,true
2780,Administration Building,2780-099,05,CF,F,01,3,true,true
2780,Administration Building,2780-099,05,CF,P,02,54,false,true
2780,Administration Building,2780-099,05,CF,P,01R,21.8,false,true
2780,Administration Building,2780-099,05,CF,P,02R,-1,false,false
2780,Administration Building,2780-100,05,CF,P,01,24.9,false,true
2780,Administration Building,2780-100,05,CF,F,01,3,true,true
2780,Administration Building,2780-100,05,CF,P,02,67.2,false,true
2780,Administration Building,2780-100,05,CF,P,01R,581,false,true
2780,Administration Building,2780-100,05,CF,P,02R,-1,false,false
2780,Administration Building,2780-101,05,CF,P,01,551,false,true
2780,Administration Building,2780-101,05,CF,F,01,3,true,true
2780,Administration Building,2780-101,05,CF,P,02,9.1,false,true
2780,Administration Building,2780-101,05,CF,P,03,14,false,true
2780,Administration Building,2780-102,05,CF,P,01,1660,false,true
2780,Administration Building,2780-102,05,CF,F,01,3,true,true
2780,Administration Building,2780-102,05,CF,P,02,129,false,true
2780,Administration Building,2780-102,05,CF,P,01R,104,false,true
2780,Administration Building,2780-102,05,CF,P,02R,-1,false,false
2780,Administration Building,2780-103,05,CF,P,01,7.61,false,true
2780,Administration Building,2780-104,06,CF,P,01,7.16,false,true
2780,Administration Building,2780-105,06,CF,P,01,38.5,false,true
2780,Administration Building,2780-105,06,CF,F,01,3,true,true
2780,Administration Building,2780-105,06,CF,P,02,36.1,false,true
2780,Administration Building,2780-105,06,CF,P,01R,47.1,false,true
2780,Administration Building,2780-105,06,CF,P,02R,24.1,false,true
2780,Administration Building,2780-105,06,CF,P,03R,21.9,false,true
2780,Administration Building,2780-105,06,CF,P,04R,17,false,true
2780,Administration Building,2780-106,06,CF,P,01,13.5,false,true
2780,Administration Building,2780-107,06,CF,P,01,5.23,false,true
2780,Administration Building,2780-108,06,DW,P,01,300,false,true
2780,Administration Building,2780-108,06,DW,P,01R,7.75,false,true
2780,Administration Building,2780-108,06,DW,F,01R,30.6,false,true
2780,Administration Building,2780-108,06,DW,F,02R,-1,false,false
2780,Administration Building,2780-109,06,HF,P,01,-1,false,false
2780,Administration Building,2780-109,06,HF,,,-1,false,false
2780,Administration Building,2780-110,06,BF,P,01,5,true,true
2780,Administration Building,2780-111,06,BF,P,01,46,false,true
2780,Administration Building,2780-111,06,BF,F,01,3,true,true
2780,Administration Building,2780-111,06,BF,P,02,49.8,false,true
2780,Administration Building,2780-112,06,DW,P,01,12,false,true
2780,Administration Building,2780-113,06,HF,P,01,-1,false,false
2780,Administration Building,2780-113,06,HF,,,-1,false,false
2780,Administration Building,2780-114,06,BF,P,01,5,true,true
2780,Administration Building,2780-115,06,BF,P,01,9.62,false,true
2780,Administration Building,2780-116,06,CF,P,01,23,false,true
2780,Administration Building,2780-116,06,CF,F,01,3,true,true
2780,Administration Building,2780-116,06,CF,P,02,20.3,false,true
2780,Administration Building,2780-116,06,CF,P,01R,15.6,false,true
2780,Administration Building,2780-117,06,CF,P,01,32.1,false,true
2780,Administration Building,2780-117,06,CF,F,01,3,true,true
2780,Administration Building,2780-117,06,CF,P,02,56.4,false,true
2780,Administration Building,2780-117,06,CF,P,01R,119,false,true
2780,Administration Building,2780-117,06,CF,P,02R,-1,false,false
2780,Administration Building,2780-118,06,CF,P,01,18.7,false,true
2780,Administration Building,2780-119,07,BF,P,01,7.54,false,true
2780,Administration Building,2780-120,07,BF,P,01,90.9,false,true
2780,Administration Building,2780-120,07,BF,F,01,3,true,true
2780,Administration Building,2780-120,07,BF,P,02,745,false,true
2780,Administration Building,2780-121,07,DW,P,01,154,false,true
2780,Administration Building,2780-121,07,DW,P,01R,42.1,false,true
2780,Administration Building,2780-121,07,DW,F,01R,7.18,false,true
2780,Administration Building,2780-121,07,DW,P,02R,5,true,true
2780,Administration Building,2780-121,07,DW,P,03R,5,true,true
2780,Administration Building,2780-122,07,HF,P,01,-1,false,false
2780,Administration Building,2780-123,07,CF,P,01,-1,false,false
2780,Administration Building,2780-123,07,CF,P,01R,54.4,false,true
2780,Administration Building,2780-123,07,CF,F,01R,5,true,true
2780,Administration Building,2780-123,07,CF,P,02R,9.13,false,true
2780,Administration Building,2780-124,07,BF,P,01,5.93,false,true
2780,Administration Building,2780-125,07,BF,P,01,9.89,false,true
2780,Administration Building,2780-126,07,DW,P,01,178,false,true
2780,Administration Building,2780-126,07,DW,P,01R,47.6,false,true
2780,Administration Building,2780-126,07,DW,F,01R,16.7,false,true
2780,Administration Building,2780-126,07,DW,P,02R,8.16,false,true
2780,Administration Building,2780-126,07,DW,,,-1,false,false
2780,Administration Building,2780-127,07,HF,P,01,-1,false,false
2780,Administration Building,2780-127,07,HF,,,-1,false,false
2780,Administration Building,2780-128,08,DW,P,01,7,false,true
2780,Administration Building,2780-129,08,HF,P,01,-1,false,false
2780,Administration Building,2780-130,08,BF,P,01,6.98,false,true
2780,Administration Building,2780-131,08,BF,P,01,-1,false,false
2780,Administration Building,2780-132,08,DW,P,01,44,false,true
2780,Administration Building,2780-132,08,DW,P,01R,7.58,false,true
2780,Administration Building,2780-132,08,DW,F,01R,5,true,true
2780,Administration Building,2780-133,08,HF,P,01,-1,false,false
2780,Administration Building,2780-133,08,HF,,,-1,false,false
2780,Administration Building,2780-134,08,BF,P,01,5,true,true
2780,Administration Building,2780-135,08,BF,P,01,-1,false,false
2780,Administration Building,2780-136,09,BF,P,01,10.8,false,true
2780,Administration Building,2780-137,09,CF,P,01,8.36,false,true
2780,Administration Building,2780-138,09,CF,P,01,6.97,false,true
2780,Administration Building,2780-139,09,CF,P,01,5,true,true
2780,Administration Building,2780-140,09,CF,P,01,22,false,true
2780,Administration Building,2780-140,09,CF,F,01,3,true,true
2780,Administration Building,2780-140,09,CF,P,02,29,false,true
2780,Administration Building,2780-140,09,CF,P,01R,25.3,false,true
2780,Administration Building,2780-140,09,CF,P,02R,-1,false,false
2780,Administration Building,2780-141,09,CF,P,01,14.8,false,true
2780,Administration Building,2780-142,09,CF,P,01,64.7,false,true
2780,Administration Building,2780-142,09,CF,F,01,15,false,true
2780,Administration Building,2780-142,09,CF,P,03,255,false,true
2780,Administration Building,2780-142,09,CF,P,01R,12.2,false,true
2780,Administration Building,2780-143,09,DW,P,01,563,false,true
2780,Administration Building,2780-143,09,DW,P,01R,55.2,false,true
2780,Administration Building,2780-143,09,DW,F,01R,6.5,false,true
2780,Administration Building,2780-143,09,DW,P,02R,8.15,false,true
2780,Administration Building,2780-143,09,DW,,,-1,false,false
2780,Administration Building,2780-144,09,HF,P,01,-1,false,false
2780,Administration Building,2780-144,09,HF,,,-1,false,false
2780,Administration Building,2780-145,09,BF,P,01,6.34,false,true
2780,Administration Building,2780-146,09,BF,P,01,11,false,true
2780,Administration Building,2780-147,09,BF,P,01,5.61,false,true
2780,Administration Building,2780-148,09,CF,P,01,18.7,false,true
2780,Administration Building,2780-149,,,P,01,-1,false,false
2780,Administration Building,2780-150,10,CF,P,01,45.3,false,true
2780,Administration Building,2780-150,10,CF,F,01,3,true,true
2780,Administration Building,2780-150,10,CF,P,02,31.6,false,true
2780,Administration Building,2780-151,10,CF,P,01,5,true,true
2780,Administration Building,2780-152,10,DW,P,01,7,false,true
2780,Administration Building,2780-153,10,HF,P,01,-1,false,false
2780,Administration Building,2780-154,10,BF,P,01,6.74,false,true
2780,Administration Building,2780-155,10,BF,P,01,5.67,false,true
2780,Administration Building,2780-156,10,CF,P,01,9.88,false,true
2780,Administration Building,2780-157,10,WC,P,01,4,false,true
2780,Administration Building,2780-158,10,CF,P,01,-1,false,false
2780,Administration Building,2780-158,10,CF,F - pre-replacement,01,3,true,true
2780,Administration Building,2780-158,10,CF,P,02,-1,false,false
2780,Administration Building,2780-158,10,CF,P,03,-1,false,false
2780,Administration Building,2780-158,10,CF,P,01R,7,false,true
2780,Administration Building,2780-159,10,KH,P,01,18.5,false,true
2780,Administration Building,2780-160,10,KC,P,01,5,true,true
2780,Administration Building,2780-161,10,KH,P,01,12.1,false,true
2780,Administration Building,2780-162,10,KC,P,01,5,true,true
2780,Administration Building,2780-163,10,KH,P,01,12.6,false,true
2780,Administration Building,2780-164,10,KC,P,01,5,true,true
2780,Administration Building,2780-165,10,KH,P,01,13.1,false,true
2780,Administration Building,2780-166,10,KC,P,01,5,true,true
2780,Administration Building,2780-167,10,IM,P,01,5,true,true
2780,Administration Building,2780-168,10,HF,P,01,-1,false,false
2780,Administration Building,2780-168,10,HF,,,-1,false,false
2780,Administration Building,2780-169,10,HF,P,01,-1,false,false
2780,Administration Building,2780-169,10,HF,,,-1,false,false
2780,Administration Building,2780-170,10,IM,P,01,5,true,true
3430,Stevens Administration Ctr,3430-000,00,QA,P,01,3,true,true
3430,Stevens Administration Ctr,3430-001,SB,SC,P,01,13,false,true
3430,Stevens Administration Ctr,3430-002,00,BF,P,01,3,true,true
3430,Stevens Administration Ctr,3430-003,00,BF,P,01,3,true,true
3430,Stevens Administration Ctr,3430-004,00,WC,P,01,23,false,true
3430,Stevens Administration Ctr,3430-004,00,WC,F,01,3,true,true
3430,Stevens Administration Ctr,3430-004,00,WC,P,01R,9.4,false,true
3430,Stevens Administration Ctr,3430-005,01,BF,P,01,12,false,true
3430,Stevens Administration Ctr,3430-006,01,BF,P,01,6,false,true
3430,Stevens Administration Ctr,3430-007,01,BF,P,01,3,true,true
3430,Stevens Administration Ctr,3430-008,01,WC,P,01,5,false,true
3430,Stevens Administration Ctr,3430-009,02,BF,P,01,5,false,true
3430,Stevens Administration Ctr,3430-010,02,BF,P,01,4,false,true
3430,Stevens Administration Ctr,3430-011,02,WC,P,01,4,false,true
3430,Stevens Administration Ctr,3430-012,02,BF,P,01,3,true,true
3430,Stevens Administration Ctr,3430-013,02,KH,P,01,-1,false,false
3430,Stevens Administration Ctr,3430-013,02,KH,P,01R,5,true,true
3430,Stevens Administration Ctr,3430-014,02,KC,P,01,-1,false,false
3430,Stevens Administration Ctr,3430-014,02,KC,P,01R,5,true,true
3430,Stevens Administration Ctr,3430-015,03,BF,P,01,107,false,true
3430,Stevens Administration Ctr,3430-015,03,BF,F,01,4,false,true
3430,Stevens Administration Ctr,3430-016,03,WC,P,01,6,false,true
3430,Stevens Administration Ctr,3430-017,03,BF,P,01,3,false,true
3430,Stevens Administration Ctr,3430-018,03,KH,P,01,6,false,true
3430,Stevens Administration Ctr,3430-019,03,KC,P,01,3,true,true
3430,Stevens Administration Ctr,3430-020,04,CF,P,01,-1,false,false
3430,Stevens Administration Ctr,3430-021,04,CF,P,01,-1,false,false
3430,Stevens Administration Ctr,3430-022,04,WC,P,01,-1,false,false
3430,Stevens Administration Ctr,3430-023,04,BF,P,01,3,false,true
3430,Stevens Administration Ctr,3430-024,04,BF,P,01,-1,false,false
3430,Stevens Administration Ctr,3430-025,04,DW,P,01,-1,false,false
3430,Stevens Administration Ctr,3430-025,04,DW,P,01R,99.7,false,true
3430,Stevens Administration Ctr,3430-025,04,DW,F,01R,10.2,false,true
3430,Stevens Administration Ctr,3430-026,05,BF,P,01,-1,false,false
3430,Stevens Administration Ctr,3430-027,05,KH,P,01,8,false,true
3430,Stevens Administration Ctr,3430-028,05,KC,P,01,3,true,true
4011,Gratz H.S. Auto Academy,4011-000,00,QA,Q,00,5,true,true
4011,Gratz H.S. Auto Academy,4011-001,01,SC,P,01,5,true,true
4011,Gratz H.S. Auto Academy,4011-002,01,CF,P,01,25.3,false,true
4011,Gratz H.S. Auto Academy,4011-002,01,CF,P,01R,5,true,true
4011,Gratz H.S. Auto Academy,4011-002,01,CF,F,01R,5,true,true
4011,Gratz H.S. Auto Academy,4011-003,01,BF,P,01,9.51,false,true
4011,Gratz H.S. Auto Academy,4011-004,01,BF,P,01,9.68,false,true
4011,Gratz H.S. Auto Academy,4011-005,01,BF,P,01,9.18,false,true
4011,Gratz H.S. Auto Academy,4011-006,01,WC,P,01,10.3,false,true
4011,Gratz H.S. Auto Academy,4011-007,01,CF,P,01,40.7,false,true
4011,Gratz H.S. Auto Academy,4011-007,01,CF,P,01R,28,false,true
4011,Gratz H.S. Auto Academy,4011-007,01,CF,F,01R,5,true,true
4011,Gratz H.S. Auto Academy,4011-007,01,CF,P,02R,14.2,false,true
4011,Gratz H.S. Auto Academy,4011-008,01,BF,P,01,14.8,false,true
4011,Gratz H.S. Auto Academy,4011-009,01,CF,P,01,7.01,false,true
4011,Gratz H.S. Auto Academy,4011-010,01,WC,P,01,11.1,false,true
4011,Gratz H.S. Auto Academy,4011-011,01,BF,P,01,21.4,false,true
4011,Gratz H.S. Auto Academy,4011-012,01,CF,P,01,14,false,true
4011,Gratz H.S. Auto Academy,4011-013,01,WC,P,01,-1,false,false
4011,Gratz H.S. Auto Academy,4011-013,01,WC,P,01R,26.4,false,true
4011,Gratz H.S. Auto Academy,4011-013,01,WC,F,01R,5,true,true
4011,Gratz H.S. Auto Academy,4011-013,01,WC,P,02R,-1,false,false
4012,Gratz Field House,4012-000,00,QA,Q,00,3,true,true
4012,Gratz Field House,4012-001,00,SC,P,01,-1,false,false
4012,Gratz Field House,4012-002,00,DW,P,01,-1,false,false
4012,Gratz Field House,4012-003,00,BF,P,01,1500,false,true
4012,Gratz Field House,4012-003,00,BF,F,01,5,true,true
4012,Gratz Field House,4012-003,00,BF,P,02,22.48,false,true
4012,Gratz Field House,4012-004,00,BF,P,01,18,false,true
4012,Gratz Field House,4012-005,00,BF,P,01,14,false,true
4012,Gratz Field House,4012-006,00,CF,P,01,40,false,true
4012,Gratz Field House,4012-006,00,CF,F,01,5,true,true
4012,Gratz Field House,4012-006,00,CF,P,02,29.58,false,true
4012,Gratz Field House,4012-006,00,CF,,,-1,false,false
4012,Gratz Field House,4012-007,00,BF,P,01,39,false,true
4012,Gratz Field House,4012-007,00,BF,F,01,5,true,true
4012,Gratz Field House,4012-007,00,BF,P,02,25.81,false,true
4012,Gratz Field House,4012-008,00,BF,P,01,-1,false,false
4012,Gratz Field House,4012-009,00,BF,P,01,-1,false,false
4012,Gratz Field House,4012-010,00,BF,P,01,-1,false,false
4012,Gratz Field House,4012-011,00,DW,P,01,-1,false,false
4012,Gratz Field House,4012-012,01,CF,P,01,7,false,true
4012,Gratz Field House,4012-013,01,BF,P,01,1800,false,true
4012,Gratz Field House,4012-013,01,BF,F,01,5,true,true
4012,Gratz Field House,4012-013,01,BF,P,02,12.39,false,true
4012,Gratz Field House,4012-013,01,BF,P,03,158,false,true
4012,Gratz Field House,4012-013,01,BF,,,-1,false,false
4012,Gratz Field House,4012-014,01,BF,P,01,15,false,true
4012,Gratz Field House,4012-015,01,BF,P,01,131,false,true
4012,Gratz Field House,4012-015,01,BF,F,01,5,true,true
4012,Gratz Field House,4012-015,01,BF,P,02,31.26,false,true
4012,Gratz Field House,4012-016,01,BF,P,01,97,false,true
4012,Gratz Field House,4012-016,01,BF,F,01,5,true,true
4012,Gratz Field House,4012-016,01,BF,P,02,8.89,false,true
4012,Gratz Field House,4012-016,01,BF,P,03,6,false,true
4012,Gratz Field House,4012-017,01,BF,P,01,201,false,true
4012,Gratz Field House,4012-017,01,BF,F,01,5,true,true
4012,Gratz Field House,4012-017,01,BF,P,02,5,true,true
4012,Gratz Field House,4012-017,01,BF,P,03,3,true,true
4012,Gratz Field House,4012-018,01,BF,P,01,133,false,true
4012,Gratz Field House,4012-018,01,BF,F,01,5,true,true
4012,Gratz Field House,4012-018,01,BF,P,02,6.04,false,true
4012,Gratz Field House,4012-018,01,BF,P,03,7,false,true
4012,Gratz Field House,4012-019,01,BF,P,01,175,false,true
4012,Gratz Field House,4012-019,01,BF,F,01,5,true,true
4012,Gratz Field House,4012-019,01,BF,P,02,14.37,false,true
4012,Gratz Field House,4012-019,01,BF,P,03,19,false,true
4012,Gratz Field House,4012-020,01,BF,P,01,14,false,true
4012,Gratz Field House,4012-021,01,BF,P,01,10,false,true
4012,Gratz Field House,4012-022,01,BF,P,01,15,false,true
